Date,Time,PM2.5,Status
2019-12-01,05:00:00,5.236,V ugm-3 (Ref.eq)
2019-12-01,06:00:00,6.675,V ugm-3 (Ref.eq)
2019-12-01,07:00:00,7.759,V ugm-3 (Ref.eq)
2019-12-01,08:00:00,5.448,V ugm-3 (Ref.eq)
2019-12-01,09:00:00,3.467,V ugm-3 (Ref.eq)
2019-12-01,10:00:00,2.524,V ugm-3 (Ref.eq)
2019-12-01,11:00:00,2.146,V ugm-3 (Ref.eq)
2019-12-01,12:00:00,2.099,V ugm-3 (Ref.eq)
2019-12-01,13:00:00,1.863,V ugm-3 (Ref.eq)
2019-12-01,14:00:00,1.958,V ugm-3 (Ref.eq)
2019-12-01,15:00:00,2.594,V ugm-3 (Ref.eq)
2019-12-01,16:00:00,2.995,V ugm-3 (Ref.eq)
2019-12-01,17:00:00,3.231,V ugm-3 (Ref.eq)
2019-12-01,18:00:00,5.401,V ugm-3 (Ref.eq)
2019-12-01,19:00:00,6.297,V ugm-3 (Ref.eq)
2019-12-01,20:00:00,7.759,V ugm-3 (Ref.eq)
2019-12-01,21:00:00,10.59,V ugm-3 (Ref.eq)
2019-12-01,22:00:00,11.769,V ugm-3 (Ref.eq)
2019-12-01,23:00:00,10.66,V ugm-3 (Ref.eq)
2019-12-01,24:00:00,9.764,V ugm-3 (Ref.eq)
2019-12-02,01:00:00,8.656,V ugm-3 (Ref.eq)
2019-12-02,02:00:00,8.797,V ugm-3 (Ref.eq)
2019-12-02,03:00:00,9.976,V ugm-3 (Ref.eq)
2019-12-02,04:00:00,10.637,V ugm-3 (Ref.eq)
2019-12-02,05:00:00,12.524,V ugm-3 (Ref.eq)
2019-12-02,06:00:00,14.009,V ugm-3 (Ref.eq)
2019-12-02,07:00:00,16.038,V ugm-3 (Ref.eq)
2019-12-02,08:00:00,17.193,V ugm-3 (Ref.eq)
2019-12-02,09:00:00,20.118,V ugm-3 (Ref.eq)
2019-12-02,10:00:00,19.363,V ugm-3 (Ref.eq)
2019-12-02,11:00:00,20.33,V ugm-3 (Ref.eq)
2019-12-02,12:00:00,19.08,V ugm-3 (Ref.eq)
2019-12-02,13:00:00,20.755,V ugm-3 (Ref.eq)
2019-12-02,14:00:00,12.972,V ugm-3 (Ref.eq)
2019-12-02,15:00:00,9.906,V ugm-3 (Ref.eq)
2019-12-02,16:00:00,8.42,V ugm-3 (Ref.eq)
2019-12-02,17:00:00,12.005,V ugm-3 (Ref.eq)
2019-12-02,18:00:00,15.425,V ugm-3 (Ref.eq)
2019-12-02,19:00:00,15.826,V ugm-3 (Ref.eq)
2019-12-02,20:00:00,15.991,V ugm-3 (Ref.eq)
2019-12-02,21:00:00,17.594,V ugm-3 (Ref.eq)
2019-12-02,22:00:00,19.316,V ugm-3 (Ref.eq)
2019-12-02,23:00:00,19.057,V ugm-3 (Ref.eq)
2019-12-02,24:00:00,18.797,V ugm-3 (Ref.eq)
2019-12-03,01:00:00,22.665,V ugm-3 (Ref.eq)
2019-12-03,02:00:00,21.415,V ugm-3 (Ref.eq)
2019-12-03,03:00:00,21.392,V ugm-3 (Ref.eq)
2019-12-03,04:00:00,19.929,V ugm-3 (Ref.eq)
2019-12-03,05:00:00,17.972,V ugm-3 (Ref.eq)
2019-12-03,06:00:00,15.094,V ugm-3 (Ref.eq)
2019-12-03,07:00:00,12.948,V ugm-3 (Ref.eq)
2019-12-03,08:00:00,11.25,V ugm-3 (Ref.eq)
2019-12-03,09:00:00,11.627,V ugm-3 (Ref.eq)
2019-12-03,10:00:00,10.684,V ugm-3 (Ref.eq)
2019-12-03,11:00:00,13.467,V ugm-3 (Ref.eq)
2019-12-03,12:00:00,16.557,V ugm-3 (Ref.eq)
2019-12-03,13:00:00,13.75,V ugm-3 (Ref.eq)
2019-12-03,14:00:00,8.75,V ugm-3 (Ref.eq)
2019-12-03,15:00:00,6.132,V ugm-3 (Ref.eq)
2019-12-03,16:00:00,5.283,V ugm-3 (Ref.eq)
2019-12-03,17:00:00,8.986,V ugm-3 (Ref.eq)
2019-12-03,18:00:00,11.274,V ugm-3 (Ref.eq)
2019-12-03,19:00:00,10.896,V ugm-3 (Ref.eq)
2019-12-03,20:00:00,10.967,V ugm-3 (Ref.eq)
2019-12-03,21:00:00,10.873,V ugm-3 (Ref.eq)
2019-12-03,22:00:00,10.142,V ugm-3 (Ref.eq)
2019-12-03,23:00:00,10.094,V ugm-3 (Ref.eq)
2019-12-03,24:00:00,12.052,V ugm-3 (Ref.eq)
2019-12-04,01:00:00,14.788,V ugm-3 (Ref.eq)
2019-12-04,02:00:00,14.222,V ugm-3 (Ref.eq)
2019-12-04,03:00:00,14.953,V ugm-3 (Ref.eq)
2019-12-04,04:00:00,14.835,V ugm-3 (Ref.eq)
2019-12-04,05:00:00,15.943,V ugm-3 (Ref.eq)
2019-12-04,06:00:00,16.344,V ugm-3 (Ref.eq)
2019-12-04,07:00:00,17.146,V ugm-3 (Ref.eq)
2019-12-04,08:00:00,13.137,V ugm-3 (Ref.eq)
2019-12-04,09:00:00,17.925,V ugm-3 (Ref.eq)
2019-12-04,10:00:00,21.863,V ugm-3 (Ref.eq)
2019-12-04,11:00:00,17.476,V ugm-3 (Ref.eq)
2019-12-04,12:00:00,11.179,V ugm-3 (Ref.eq)
2019-12-04,13:00:00,12.783,V ugm-3 (Ref.eq)
2019-12-04,14:00:00,13.75,V ugm-3 (Ref.eq)
2019-12-04,15:00:00,13.396,V ugm-3 (Ref.eq)
2019-12-04,16:00:00,12.594,V ugm-3 (Ref.eq)
2019-12-04,17:00:00,12.783,V ugm-3 (Ref.eq)
2019-12-04,18:00:00,16.132,V ugm-3 (Ref.eq)
2019-12-04,19:00:00,24.127,V ugm-3 (Ref.eq)
2019-12-04,20:00:00,26.156,V ugm-3 (Ref.eq)
2019-12-04,21:00:00,30.118,V ugm-3 (Ref.eq)
2019-12-04,22:00:00,37.406,V ugm-3 (Ref.eq)
2019-12-04,23:00:00,41.014,V ugm-3 (Ref.eq)
2019-12-04,24:00:00,43.255,V ugm-3 (Ref.eq)
2019-12-05,01:00:00,34.151,V ugm-3 (Ref.eq)
2019-12-05,02:00:00,29.151,V ugm-3 (Ref.eq)
2019-12-05,03:00:00,27.5,V ugm-3 (Ref.eq)
2019-12-05,04:00:00,28.349,V ugm-3 (Ref.eq)
2019-12-05,05:00:00,26.344,V ugm-3 (Ref.eq)
2019-12-05,06:00:00,27.194,V ugm-3 (Ref.eq)
2019-12-05,07:00:00,27.028,V ugm-3 (Ref.eq)
2019-12-05,08:00:00,26.887,V ugm-3 (Ref.eq)
2019-12-05,09:00:00,24.646,V ugm-3 (Ref.eq)
2019-12-05,10:00:00,21.863,V ugm-3 (Ref.eq)
2019-12-05,11:00:00,19.127,V ugm-3 (Ref.eq)
2019-12-05,12:00:00,20.613,V ugm-3 (Ref.eq)
2019-12-05,13:00:00,20.92,V ugm-3 (Ref.eq)
2019-12-05,14:00:00,16.439,V ugm-3 (Ref.eq)
2019-12-05,15:00:00,13.043,V ugm-3 (Ref.eq)
2019-12-05,16:00:00,11.226,V ugm-3 (Ref.eq)
2019-12-05,17:00:00,9.741,V ugm-3 (Ref.eq)
2019-12-05,18:00:00,6.439,V ugm-3 (Ref.eq)
2019-12-05,19:00:00,5.071,V ugm-3 (Ref.eq)
2019-12-05,20:00:00,4.788,V ugm-3 (Ref.eq)
2019-12-05,21:00:00,5.165,V ugm-3 (Ref.eq)
2019-12-05,22:00:00,5.708,V ugm-3 (Ref.eq)
2019-12-05,23:00:00,6.061,V ugm-3 (Ref.eq)
2019-12-05,24:00:00,5.354,V ugm-3 (Ref.eq)
2019-12-06,01:00:00,3.585,V ugm-3 (Ref.eq)
2019-12-06,02:00:00,2.594,V ugm-3 (Ref.eq)
2019-12-06,03:00:00,1.651,V ugm-3 (Ref.eq)
2019-12-06,04:00:00,1.203,V ugm-3 (Ref.eq)
2019-12-06,05:00:00,1.038,V ugm-3 (Ref.eq)
2019-12-06,06:00:00,1.108,V ugm-3 (Ref.eq)
2019-12-06,07:00:00,1.108,V ugm-3 (Ref.eq)
2019-12-06,08:00:00,1.203,V ugm-3 (Ref.eq)
2019-12-06,09:00:00,1.344,V ugm-3 (Ref.eq)
2019-12-06,10:00:00,1.887,V ugm-3 (Ref.eq)
2019-12-06,11:00:00,1.887,V ugm-3 (Ref.eq)
2019-12-06,12:00:00,1.863,V ugm-3 (Ref.eq)
2019-12-06,13:00:00,1.863,V ugm-3 (Ref.eq)
2019-12-06,14:00:00,2.382,V ugm-3 (Ref.eq)
2019-12-06,15:00:00,2.736,V ugm-3 (Ref.eq)
2019-12-06,16:00:00,3.632,V ugm-3 (Ref.eq)
2019-12-06,17:00:00,2.759,V ugm-3 (Ref.eq)
2019-12-06,18:00:00,4.127,V ugm-3 (Ref.eq)
2019-12-06,19:00:00,3.703,V ugm-3 (Ref.eq)
2019-12-06,20:00:00,3.75,V ugm-3 (Ref.eq)
2019-12-06,21:00:00,3.962,V ugm-3 (Ref.eq)
2019-12-06,22:00:00,3.42,V ugm-3 (Ref.eq)
2019-12-06,23:00:00,4.788,V ugm-3 (Ref.eq)
2019-12-06,24:00:00,5.165,V ugm-3 (Ref.eq)
2019-12-07,01:00:00,5.094,V ugm-3 (Ref.eq)
2019-12-07,02:00:00,4.363,V ugm-3 (Ref.eq)
2019-12-07,03:00:00,4.575,V ugm-3 (Ref.eq)
2019-12-07,04:00:00,4.552,V ugm-3 (Ref.eq)
2019-12-07,05:00:00,4.104,V ugm-3 (Ref.eq)
2019-12-07,06:00:00,4.929,V ugm-3 (Ref.eq)
2019-12-07,07:00:00,5.024,V ugm-3 (Ref.eq)
2019-12-07,08:00:00,5.071,V ugm-3 (Ref.eq)
2019-12-07,09:00:00,5.0,V ugm-3 (Ref.eq)
2019-12-07,10:00:00,5.755,V ugm-3 (Ref.eq)
2019-12-07,11:00:00,5.283,V ugm-3 (Ref.eq)
2019-12-07,12:00:00,5.212,V ugm-3 (Ref.eq)
2019-12-07,13:00:00,4.811,V ugm-3 (Ref.eq)
2019-12-07,14:00:00,4.67,V ugm-3 (Ref.eq)
2019-12-07,15:00:00,5.0,V ugm-3 (Ref.eq)
2019-12-07,16:00:00,5.33,V ugm-3 (Ref.eq)
2019-12-07,17:00:00,4.859,V ugm-3 (Ref.eq)
2019-12-07,18:00:00,4.458,V ugm-3 (Ref.eq)
2019-12-07,19:00:00,3.42,V ugm-3 (Ref.eq)
2019-12-07,20:00:00,3.75,V ugm-3 (Ref.eq)
2019-12-07,21:00:00,3.821,V ugm-3 (Ref.eq)
2019-12-07,22:00:00,4.434,V ugm-3 (Ref.eq)
2019-12-07,23:00:00,4.552,V ugm-3 (Ref.eq)
2019-12-07,24:00:00,3.632,V ugm-3 (Ref.eq)
2019-12-08,01:00:00,3.396,V ugm-3 (Ref.eq)
2019-12-08,02:00:00,5.212,V ugm-3 (Ref.eq)
2019-12-08,03:00:00,5.071,V ugm-3 (Ref.eq)
2019-12-08,04:00:00,2.075,V ugm-3 (Ref.eq)
2019-12-08,05:00:00,0.943,V ugm-3 (Ref.eq)
2019-12-08,06:00:00,0.943,V ugm-3 (Ref.eq)
2019-12-08,07:00:00,5.731,V ugm-3 (Ref.eq)
2019-12-08,08:00:00,9.387,V ugm-3 (Ref.eq)
2019-12-08,09:00:00,11.675,V ugm-3 (Ref.eq)
2019-12-08,10:00:00,11.769,V ugm-3 (Ref.eq)
2019-12-08,11:00:00,11.368,V ugm-3 (Ref.eq)
2019-12-08,12:00:00,8.962,V ugm-3 (Ref.eq)
2019-12-08,13:00:00,6.627,V ugm-3 (Ref.eq)
2019-12-08,14:00:00,7.217,V ugm-3 (Ref.eq)
2019-12-08,15:00:00,5.991,V ugm-3 (Ref.eq)
2019-12-08,16:00:00,3.703,V ugm-3 (Ref.eq)
2019-12-08,17:00:00,2.877,V ugm-3 (Ref.eq)
2019-12-08,18:00:00,3.774,V ugm-3 (Ref.eq)
2019-12-08,19:00:00,4.693,V ugm-3 (Ref.eq)
2019-12-08,20:00:00,6.179,V ugm-3 (Ref.eq)
2019-12-08,21:00:00,4.835,V ugm-3 (Ref.eq)
2019-12-08,22:00:00,5.024,V ugm-3 (Ref.eq)
2019-12-08,23:00:00,5.755,V ugm-3 (Ref.eq)
2019-12-08,24:00:00,5.991,V ugm-3 (Ref.eq)
2019-12-09,01:00:00,5.708,V ugm-3 (Ref.eq)
2019-12-09,02:00:00,2.948,V ugm-3 (Ref.eq)
2019-12-09,03:00:00,2.382,V ugm-3 (Ref.eq)
2019-12-09,04:00:00,3.679,V ugm-3 (Ref.eq)
2019-12-09,05:00:00,4.151,V ugm-3 (Ref.eq)
2019-12-09,06:00:00,2.359,V ugm-3 (Ref.eq)
2019-12-09,07:00:00,1.722,V ugm-3 (Ref.eq)
2019-12-09,08:00:00,2.618,V ugm-3 (Ref.eq)
2019-12-09,09:00:00,2.571,V ugm-3 (Ref.eq)
2019-12-09,10:00:00,2.642,V ugm-3 (Ref.eq)
2019-12-09,11:00:00,3.302,V ugm-3 (Ref.eq)
2019-12-09,12:00:00,3.915,V ugm-3 (Ref.eq)
2019-12-09,13:00:00,4.127,V ugm-3 (Ref.eq)
2019-12-09,14:00:00,5.047,V ugm-3 (Ref.eq)
2019-12-09,15:00:00,5.778,V ugm-3 (Ref.eq)
2019-12-09,16:00:00,4.929,V ugm-3 (Ref.eq)
2019-12-09,17:00:00,5.33,V ugm-3 (Ref.eq)
2019-12-09,18:00:00,6.014,V ugm-3 (Ref.eq)
2019-12-09,19:00:00,7.948,V ugm-3 (Ref.eq)
2019-12-09,20:00:00,10.118,V ugm-3 (Ref.eq)
2019-12-09,21:00:00,11.368,V ugm-3 (Ref.eq)
2019-12-09,22:00:00,12.028,V ugm-3 (Ref.eq)
2019-12-09,23:00:00,13.467,V ugm-3 (Ref.eq)
2019-12-09,24:00:00,13.066,V ugm-3 (Ref.eq)
2019-12-10,01:00:00,12.83,V ugm-3 (Ref.eq)
2019-12-10,02:00:00,12.17,V ugm-3 (Ref.eq)
2019-12-10,03:00:00,9.269,V ugm-3 (Ref.eq)
2019-12-10,04:00:00,8.019,V ugm-3 (Ref.eq)
2019-12-10,05:00:00,7.594,V ugm-3 (Ref.eq)
2019-12-10,06:00:00,7.83,V ugm-3 (Ref.eq)
2019-12-10,07:00:00,7.359,V ugm-3 (Ref.eq)
2019-12-10,08:00:00,8.208,V ugm-3 (Ref.eq)
2019-12-10,09:00:00,8.986,V ugm-3 (Ref.eq)
2019-12-10,10:00:00,9.623,V ugm-3 (Ref.eq)
2019-12-10,11:00:00,9.717,V ugm-3 (Ref.eq)
2019-12-10,12:00:00,7.948,V ugm-3 (Ref.eq)
2019-12-10,13:00:00,6.722,V ugm-3 (Ref.eq)
2019-12-10,14:00:00,4.175,V ugm-3 (Ref.eq)
2019-12-10,15:00:00,3.656,V ugm-3 (Ref.eq)
2019-12-10,16:00:00,4.693,V ugm-3 (Ref.eq)
2019-12-10,17:00:00,5.542,V ugm-3 (Ref.eq)
2019-12-10,18:00:00,3.467,V ugm-3 (Ref.eq)
2019-12-10,19:00:00,2.877,V ugm-3 (Ref.eq)
2019-12-10,20:00:00,2.759,V ugm-3 (Ref.eq)
2019-12-10,21:00:00,1.392,V ugm-3 (Ref.eq)
2019-12-10,22:00:00,1.84,V ugm-3 (Ref.eq)
2019-12-10,23:00:00,3.349,V ugm-3 (Ref.eq)
2019-12-10,24:00:00,3.656,V ugm-3 (Ref.eq)
2019-12-11,01:00:00,3.231,V ugm-3 (Ref.eq)
2019-12-11,02:00:00,3.797,V ugm-3 (Ref.eq)
2019-12-11,03:00:00,4.481,V ugm-3 (Ref.eq)
2019-12-11,04:00:00,5.566,V ugm-3 (Ref.eq)
2019-12-11,05:00:00,6.651,V ugm-3 (Ref.eq)
2019-12-11,06:00:00,7.052,V ugm-3 (Ref.eq)
2019-12-11,07:00:00,7.524,V ugm-3 (Ref.eq)
2019-12-11,08:00:00,7.618,V ugm-3 (Ref.eq)
2019-12-11,09:00:00,8.066,V ugm-3 (Ref.eq)
2019-12-11,10:00:00,8.019,V ugm-3 (Ref.eq)
2019-12-11,11:00:00,8.396,V ugm-3 (Ref.eq)
2019-12-11,12:00:00,7.783,V ugm-3 (Ref.eq)
2019-12-11,13:00:00,4.175,V ugm-3 (Ref.eq)
2019-12-11,14:00:00,3.396,V ugm-3 (Ref.eq)
2019-12-11,15:00:00,3.821,V ugm-3 (Ref.eq)
2019-12-11,16:00:00,3.797,V ugm-3 (Ref.eq)
2019-12-11,17:00:00,3.561,V ugm-3 (Ref.eq)
2019-12-11,18:00:00,4.292,V ugm-3 (Ref.eq)
2019-12-11,19:00:00,3.774,V ugm-3 (Ref.eq)
2019-12-11,20:00:00,3.373,V ugm-3 (Ref.eq)
2019-12-11,21:00:00,4.41,V ugm-3 (Ref.eq)
2019-12-11,22:00:00,5.189,V ugm-3 (Ref.eq)
2019-12-11,23:00:00,5.472,V ugm-3 (Ref.eq)
2019-12-11,24:00:00,6.156,V ugm-3 (Ref.eq)
2019-12-12,01:00:00,6.509,V ugm-3 (Ref.eq)
2019-12-12,02:00:00,6.722,V ugm-3 (Ref.eq)
2019-12-12,03:00:00,5.849,V ugm-3 (Ref.eq)
2019-12-12,04:00:00,5.047,V ugm-3 (Ref.eq)
2019-12-12,05:00:00,3.962,V ugm-3 (Ref.eq)
2019-12-12,06:00:00,3.208,V ugm-3 (Ref.eq)
2019-12-12,07:00:00,3.656,V ugm-3 (Ref.eq)
2019-12-12,08:00:00,4.458,V ugm-3 (Ref.eq)
2019-12-12,09:00:00,4.741,V ugm-3 (Ref.eq)
2019-12-12,10:00:00,4.599,V ugm-3 (Ref.eq)
2019-12-12,11:00:00,4.811,V ugm-3 (Ref.eq)
2019-12-12,12:00:00,3.113,V ugm-3 (Ref.eq)
2019-12-12,13:00:00,2.642,V ugm-3 (Ref.eq)
2019-12-12,14:00:00,2.948,V ugm-3 (Ref.eq)
2019-12-12,15:00:00,2.854,V ugm-3 (Ref.eq)
2019-12-12,16:00:00,2.335,V ugm-3 (Ref.eq)
2019-12-12,17:00:00,1.792,V ugm-3 (Ref.eq)
2019-12-12,18:00:00,2.571,V ugm-3 (Ref.eq)
2019-12-12,19:00:00,3.467,V ugm-3 (Ref.eq)
2019-12-12,20:00:00,3.915,V ugm-3 (Ref.eq)
2019-12-12,21:00:00,4.623,V ugm-3 (Ref.eq)
2019-12-12,22:00:00,5.708,V ugm-3 (Ref.eq)
2019-12-12,23:00:00,5.259,V ugm-3 (Ref.eq)
2019-12-12,24:00:00,5.519,V ugm-3 (Ref.eq)
2019-12-13,01:00:00,3.066,V ugm-3 (Ref.eq)
2019-12-13,02:00:00,1.25,V ugm-3 (Ref.eq)
2019-12-13,03:00:00,0.778,V ugm-3 (Ref.eq)
2019-12-13,04:00:00,1.179,V ugm-3 (Ref.eq)
2019-12-13,05:00:00,1.344,V ugm-3 (Ref.eq)
2019-12-13,06:00:00,2.476,V ugm-3 (Ref.eq)
2019-12-13,07:00:00,2.217,V ugm-3 (Ref.eq)
2019-12-13,08:00:00,1.863,V ugm-3 (Ref.eq)
2019-12-13,09:00:00,2.571,V ugm-3 (Ref.eq)
2019-12-13,10:00:00,4.151,V ugm-3 (Ref.eq)
2019-12-13,11:00:00,5.472,V ugm-3 (Ref.eq)
2019-12-13,12:00:00,7.264,V ugm-3 (Ref.eq)
2019-12-13,13:00:00,7.972,V ugm-3 (Ref.eq)
2019-12-13,14:00:00,7.005,V ugm-3 (Ref.eq)
2019-12-13,15:00:00,7.005,V ugm-3 (Ref.eq)
2019-12-13,16:00:00,7.759,V ugm-3 (Ref.eq)
2019-12-13,17:00:00,8.113,V ugm-3 (Ref.eq)
2019-12-13,18:00:00,8.585,V ugm-3 (Ref.eq)
2019-12-13,19:00:00,8.184,V ugm-3 (Ref.eq)
2019-12-13,20:00:00,8.561,V ugm-3 (Ref.eq)
2019-12-13,21:00:00,9.481,V ugm-3 (Ref.eq)
2019-12-13,22:00:00,8.915,V ugm-3 (Ref.eq)
2019-12-13,23:00:00,9.175,V ugm-3 (Ref.eq)
2019-12-13,24:00:00,9.363,V ugm-3 (Ref.eq)
2019-12-14,01:00:00,5.825,V ugm-3 (Ref.eq)
2019-12-14,02:00:00,5.401,V ugm-3 (Ref.eq)
2019-12-14,03:00:00,3.962,V ugm-3 (Ref.eq)
2019-12-14,04:00:00,2.052,V ugm-3 (Ref.eq)
2019-12-14,05:00:00,2.241,V ugm-3 (Ref.eq)
2019-12-14,06:00:00,2.311,V ugm-3 (Ref.eq)
2019-12-14,07:00:00,3.986,V ugm-3 (Ref.eq)
2019-12-14,08:00:00,5.825,V ugm-3 (Ref.eq)
2019-12-14,09:00:00,6.604,V ugm-3 (Ref.eq)
2019-12-14,10:00:00,5.967,V ugm-3 (Ref.eq)
2019-12-14,11:00:00,4.953,V ugm-3 (Ref.eq)
2019-12-14,12:00:00,2.288,V ugm-3 (Ref.eq)
2019-12-14,13:00:00,4.976,V ugm-3 (Ref.eq)
2019-12-14,14:00:00,6.486,V ugm-3 (Ref.eq)
2019-12-14,15:00:00,7.689,V ugm-3 (Ref.eq)
2019-12-14,16:00:00,10.307,V ugm-3 (Ref.eq)
2019-12-14,17:00:00,12.311,V ugm-3 (Ref.eq)
2019-12-14,18:00:00,13.467,V ugm-3 (Ref.eq)
2019-12-14,19:00:00,13.443,V ugm-3 (Ref.eq)
2019-12-14,20:00:00,14.009,V ugm-3 (Ref.eq)
2019-12-14,21:00:00,10.802,V ugm-3 (Ref.eq)
2019-12-14,22:00:00,6.91,V ugm-3 (Ref.eq)
2019-12-14,23:00:00,6.439,V ugm-3 (Ref.eq)
2019-12-14,24:00:00,3.255,V ugm-3 (Ref.eq)
2019-12-15,01:00:00,1.509,V ugm-3 (Ref.eq)
2019-12-15,02:00:00,1.392,V ugm-3 (Ref.eq)
2019-12-15,03:00:00,1.722,V ugm-3 (Ref.eq)
2019-12-15,04:00:00,2.524,V ugm-3 (Ref.eq)
2019-12-15,05:00:00,2.948,V ugm-3 (Ref.eq)
2019-12-15,06:00:00,3.892,V ugm-3 (Ref.eq)
2019-12-15,07:00:00,4.363,V ugm-3 (Ref.eq)
2019-12-15,08:00:00,5.071,V ugm-3 (Ref.eq)
2019-12-15,09:00:00,6.156,V ugm-3 (Ref.eq)
2019-12-15,10:00:00,5.755,V ugm-3 (Ref.eq)
2019-12-15,11:00:00,4.434,V ugm-3 (Ref.eq)
2019-12-15,12:00:00,4.505,V ugm-3 (Ref.eq)
2019-12-15,13:00:00,4.67,V ugm-3 (Ref.eq)
2019-12-15,14:00:00,5.377,V ugm-3 (Ref.eq)
2019-12-15,15:00:00,5.495,V ugm-3 (Ref.eq)
2019-12-15,16:00:00,5.33,V ugm-3 (Ref.eq)
2019-12-15,17:00:00,5.637,V ugm-3 (Ref.eq)
2019-12-15,18:00:00,6.203,V ugm-3 (Ref.eq)
2019-12-15,19:00:00,7.217,V ugm-3 (Ref.eq)
2019-12-15,20:00:00,7.83,V ugm-3 (Ref.eq)
2019-12-15,21:00:00,7.288,V ugm-3 (Ref.eq)
2019-12-15,22:00:00,8.774,V ugm-3 (Ref.eq)
2019-12-15,23:00:00,9.67,V ugm-3 (Ref.eq)
2019-12-15,24:00:00,3.939,V ugm-3 (Ref.eq)
2019-12-16,01:00:00,1.274,V ugm-3 (Ref.eq)
2019-12-16,02:00:00,1.226,V ugm-3 (Ref.eq)
2019-12-16,03:00:00,1.415,V ugm-3 (Ref.eq)
2019-12-16,04:00:00,1.958,V ugm-3 (Ref.eq)
2019-12-16,05:00:00,3.019,V ugm-3 (Ref.eq)
2019-12-16,06:00:00,3.868,V ugm-3 (Ref.eq)
2019-12-16,07:00:00,4.08,V ugm-3 (Ref.eq)
2019-12-16,08:00:00,3.137,V ugm-3 (Ref.eq)
2019-12-16,09:00:00,1.958,V ugm-3 (Ref.eq)
2019-12-16,10:00:00,2.382,V ugm-3 (Ref.eq)
2019-12-16,11:00:00,2.901,V ugm-3 (Ref.eq)
2019-12-16,12:00:00,4.033,V ugm-3 (Ref.eq)
2019-12-16,13:00:00,4.434,V ugm-3 (Ref.eq)
2019-12-16,14:00:00,4.434,V ugm-3 (Ref.eq)
2019-12-16,15:00:00,4.34,V ugm-3 (Ref.eq)
2019-12-16,16:00:00,5.189,V ugm-3 (Ref.eq)
2019-12-16,17:00:00,6.651,V ugm-3 (Ref.eq)
2019-12-16,18:00:00,7.547,V ugm-3 (Ref.eq)
2019-12-16,19:00:00,7.689,V ugm-3 (Ref.eq)
2019-12-16,20:00:00,8.561,V ugm-3 (Ref.eq)
2019-12-16,21:00:00,9.953,V ugm-3 (Ref.eq)
2019-12-16,22:00:00,12.736,V ugm-3 (Ref.eq)
2019-12-16,23:00:00,8.443,V ugm-3 (Ref.eq)
2019-12-16,24:00:00,7.217,V ugm-3 (Ref.eq)
2019-12-17,01:00:00,8.373,V ugm-3 (Ref.eq)
2019-12-17,02:00:00,6.816,V ugm-3 (Ref.eq)
2019-12-17,03:00:00,5.731,V ugm-3 (Ref.eq)
2019-12-17,04:00:00,3.491,V ugm-3 (Ref.eq)
2019-12-17,05:00:00,3.585,V ugm-3 (Ref.eq)
2019-12-17,06:00:00,3.396,V ugm-3 (Ref.eq)
2019-12-17,07:00:00,3.726,V ugm-3 (Ref.eq)
2019-12-17,08:00:00,2.712,V ugm-3 (Ref.eq)
2019-12-17,09:00:00,3.962,V ugm-3 (Ref.eq)
2019-12-17,10:00:00,6.392,V ugm-3 (Ref.eq)
2019-12-17,11:00:00,7.594,V ugm-3 (Ref.eq)
2019-12-17,12:00:00,9.245,V ugm-3 (Ref.eq)
2019-12-17,13:00:00,8.184,V ugm-3 (Ref.eq)
2019-12-17,14:00:00,6.509,V ugm-3 (Ref.eq)
2019-12-17,15:00:00,6.58,V ugm-3 (Ref.eq)
2019-12-17,16:00:00,7.972,V ugm-3 (Ref.eq)
2019-12-17,17:00:00,10.401,V ugm-3 (Ref.eq)
2019-12-17,18:00:00,11.085,V ugm-3 (Ref.eq)
2019-12-17,19:00:00,13.844,V ugm-3 (Ref.eq)
2019-12-17,20:00:00,14.316,V ugm-3 (Ref.eq)
2019-12-17,21:00:00,16.415,V ugm-3 (Ref.eq)
2019-12-17,22:00:00,11.297,V ugm-3 (Ref.eq)
2019-12-17,23:00:00,12.925,V ugm-3 (Ref.eq)
2019-12-17,24:00:00,15.401,V ugm-3 (Ref.eq)
2019-12-18,01:00:00,15.354,V ugm-3 (Ref.eq)
2019-12-18,02:00:00,17.972,V ugm-3 (Ref.eq)
2019-12-18,03:00:00,20.613,V ugm-3 (Ref.eq)
2019-12-18,04:00:00,17.028,V ugm-3 (Ref.eq)
2019-12-18,05:00:00,10.472,V ugm-3 (Ref.eq)
2019-12-18,06:00:00,6.84,V ugm-3 (Ref.eq)
2019-12-18,07:00:00,4.929,V ugm-3 (Ref.eq)
2019-12-18,08:00:00,4.481,V ugm-3 (Ref.eq)
2019-12-18,09:00:00,4.434,V ugm-3 (Ref.eq)
2019-12-18,10:00:00,5.094,V ugm-3 (Ref.eq)
2019-12-18,11:00:00,5.66,V ugm-3 (Ref.eq)
2019-12-18,12:00:00,6.58,V ugm-3 (Ref.eq)
2019-12-18,13:00:00,6.274,V ugm-3 (Ref.eq)
2019-12-18,14:00:00,5.849,V ugm-3 (Ref.eq)
2019-12-18,15:00:00,5.825,V ugm-3 (Ref.eq)
2019-12-18,16:00:00,6.109,V ugm-3 (Ref.eq)
2019-12-18,17:00:00,4.953,V ugm-3 (Ref.eq)
2019-12-18,18:00:00,5.66,V ugm-3 (Ref.eq)
2019-12-18,19:00:00,7.594,V ugm-3 (Ref.eq)
